user_id,week,exercise,sets,reps_per_set,avg_rpe,volume,weighted_volume
21,5,squats,4,"[19, 18, 16, 15]",10,68,47.6
21,5,situps,4,"[4, 3, 2, 1]",6.97,10,15
21,5,plank_seconds,4,"[82, 82, 79, 78]",10,321,96.3
21,5,pushups,4,"[8, 8, 7, 5]",8.19,28,28
21,5,squats,4,"[19, 17, 16, 16]",10,68,47.6
21,5,situps,4,"[2, 2, 3, 1]",6.97,8,12
21,5,plank_seconds,4,"[81, 80, 79, 79]",10,319,95.7
22,5,pushups,4,"[5, 5, 4, 3]",8.4,17,17
22,5,squats,4,"[11, 11, 9, 9]",10,40,28
22,5,situps,4,"[2, 1, 1, 1]",7.2,5,7.5
22,5,plank_seconds,4,"[49, 48, 48, 46]",10,191,57.3
22,5,pushups,4,"[5, 5, 3, 2]",8.4,15,15
22,5,squats,4,"[12, 10, 10, 9]",10,41,28.7
22,5,situps,4,"[3, 2, 1, 1]",7.2,7,10.5
22,5,plank_seconds,4,"[49, 50, 48, 47]",10,194,58.2
22,5,pushups,4,"[6, 5, 3, 2]",8.4,16,16
22,5,squats,4,"[12, 11, 10, 8]",10,41,28.7
22,5,situps,4,"[2, 2, 1, 1]",7.2,6,9
22,5,plank_seconds,4,"[50, 48, 47, 46]",10,191,57.3
23,5,pushups,4,"[7, 5, 5, 4]",8.38,21,21
23,5,squats,4,"[13, 13, 11, 11]",10,48,33.6
23,5,situps,4,"[3, 2, 1, 1]",7.02,7,10.5
23,5,plank_seconds,4,"[57, 56, 55, 55]",10,223,66.9
23,5,pushups,4,"[6, 5, 4, 3]",8.38,18,18
23,5,squats,4,"[14, 12, 11, 10]",10,47,32.9
23,5,situps,4,"[3, 2, 1, 1]",7.02,7,10.5
23,5,plank_seconds,4,"[58, 56, 55, 54]",10,223,66.9
24,5,pushups,4,"[4, 2, 1, 1]",8.05,8,8
24,5,squats,4,"[8, 8, 7, 5]",10,28,19.6
24,5,situps,4,"[2, 1, 1, 1]",7.03,5,7.5
24,5,plank_seconds,4,"[38, 37, 36, 35]",10,146,43.8
24,5,pushups,4,"[3, 2, 3, 1]",8.05,9,9
24,5,squats,4,"[10, 8, 7, 6]",10,31,21.7
24,5,situps,4,"[1, 1, 1, 1]",7.03,4,6
24,5,plank_seconds,4,"[37, 37, 36, 34]",10,144,43.2
24,5,pushups,4,"[3, 2, 1, 1]",8.05,7,7
24,5,squats,4,"[8, 8, 6, 6]",10,28,19.6
24,5,situps,4,"[1, 1, 1, 1]",7.03,4,6
24,5,plank_seconds,4,"[38, 36, 35, 35]",10,144,43.2
25,5,pushups,4,"[9, 8, 6, 6]",8.29,29,29
25,5,squats,4,"[18, 17, 15, 14]",10,64,44.8
25,5,situps,4,"[3, 3, 2, 1]",7.02,9,13.5
25,5,plank_seconds,4,"[77, 77, 76, 75]",10,305,91.5
25,5,pushups,4,"[9, 8, 7, 6]",8.29,30,30
25,5,squats,4,"[18, 16, 15, 14]",10,63,44.1
25,5,situps,4,"[4, 2, 2, 1]",7.02,9,13.5
25,5,plank_seconds,4,"[78, 77, 76, 74]",10,305,91.5
26,5,pushups,4,"[6, 4, 4, 3]",8.34,17,17
26,5,squats,4,"[12, 11, 9, 9]",10,41,28.7
26,5,situps,4,"[2, 1, 1, 1]",7.17,5,7.5
26,5,plank_seconds,4,"[50, 50, 48, 48]",10,196,58.8
26,5,pushups,4,"[6, 5, 3, 3]",8.34,17,17
26,5,squats,4,"[13, 10, 10, 8]",10,41,28.7
26,5,situps,4,"[2, 1, 1, 1]",7.17,5,7.5
26,5,plank_seconds,4,"[50, 50, 48, 48]",10,196,58.8
26,5,pushups,4,"[5, 4, 4, 2]",8.34,15,15
26,5,squats,4,"[12, 10, 10, 8]",10,40,28
26,5,situps,4,"[2, 2, 1, 1]",7.17,6,9
26,5,plank_seconds,4,"[50, 50, 49, 49]",10,198,59.4
27,5,pushups,4,"[8, 6, 6, 5]",8.22,25,25
27,5,squats,4,"[16, 16, 14, 13]",10,59,41.3
27,5,situps,4,"[4, 2, 2, 1]",7.11,9,13.5
27,5,plank_seconds,4,"[71, 70, 70, 68]",10,279,83.7
27,5,pushups,4,"[7, 6, 5, 4]",8.22,22,22
27,5,squats,4,"[16, 17, 14, 13]",10,60,42
27,5,situps,4,"[3, 2, 2, 1]",7.11,8,12
27,5,plank_seconds,4,"[71, 70, 70, 68]",10,279,83.7
27,5,pushups,4,"[8, 5, 6, 5]",8.22,24,24
27,5,squats,4,"[16, 15, 15, 13]",10,59,41.3
27,5,situps,4,"[3, 2, 1, 1]",7.11,7,10.5
27,5,plank_seconds,4,"[72, 71, 70, 68]",10,281,84.3
28,5,pushups,4,"[3, 3, 1, 1]",7.96,8,8
28,5,squats,4,"[8, 9, 5, 5]",10,27,18.9
28,5,situps,4,"[2, 1, 1, 1]",6.98,5,7.5
28,5,plank_seconds,4,"[39, 37, 38, 36]",10,150,45
28,5,pushups,4,"[3, 2, 2, 2]",7.96,9,9
28,5,squats,4,"[9, 7, 6, 6]",10,28,19.6
28,5,situps,4,"[2, 1, 1, 1]",6.98,5,7.5
28,5,plank_seconds,4,"[40, 38, 38, 37]",10,153,45.9
28,5,pushups,4,"[3, 2, 2, 1]",7.96,8,8
28,5,squats,4,"[8, 6, 7, 6]",10,27,18.9
28,5,situps,4,"[2, 1, 1, 1]",6.98,5,7.5
28,5,plank_seconds,4,"[39, 37, 37, 36]",10,149,44.7
29,5,pushups,4,"[3, 3, 2, 1]",8.12,9,9
29,5,squats,4,"[9, 8, 6, 6]",10,29,20.3
29,5,situps,4,"[2, 1, 1, 1]",7.06,5,7.5
29,5,plank_seconds,4,"[36, 36, 35, 34]",10,141,42.3
29,5,pushups,4,"[3, 2, 1, 1]",8.12,7,7
29,5,squats,4,"[8, 8, 7, 6]",10,29,20.3
29,5,situps,4,"[1, 1, 1, 1]",7.06,4,6
29,5,plank_seconds,4,"[36, 35, 35, 33]",10,139,41.7
29,5,pushups,4,"[4, 2, 1, 1]",8.12,8,8
29,5,squats,4,"[8, 7, 6, 6]",10,27,18.9
29,5,situps,4,"[2, 1, 1, 1]",7.06,5,7.5
29,5,plank_seconds,4,"[36, 35, 35, 34]",10,140,42
0,6,pushups,4,"[4, 4, 2, 1]",8.05,11,11
0,6,squats,4,"[11, 9, 8, 7]",10,35,24.5
0,6,situps,4,"[2, 1, 1, 1]",6.82,5,7.5
0,6,plank_seconds,4,"[48, 46, 46, 44]",10,184,55.2
0,6,pushups,4,"[4, 3, 2, 1]",8.05,10,10
0,6,squats,4,"[11, 8, 8, 7]",10,34,23.8
0,6,situps,4,"[2, 1, 1, 1]",6.82,5,7.5
0,6,plank_seconds,4,"[47, 47, 45, 44]",10,183,54.9
1,6,pushups,4,"[3, 4, 2, 1]",8.19,10,10
1,6,squats,4,"[8, 6, 6, 5]",10,25,17.5
1,6,situps,4,"[1, 1, 1, 1]",7.1,4,6
1,6,plank_seconds,4,"[35, 34, 33, 33]",10,135,40.5
1,6,pushups,4,"[3, 1, 2, 1]",8.19,7,7
1,6,squats,4,"[8, 7, 5, 4]",10,24,16.8
1,6,situps,4,"[3, 1, 1, 1]",7.1,6,9
1,6,plank_seconds,4,"[35, 34, 34, 33]",10,136,40.8
1,6,pushups,4,"[3, 3, 1, 1]",8.19,8,8
1,6,squats,4,"[7, 7, 6, 4]",10,24,16.8
1,6,situps,4,"[2, 1, 1, 1]",7.1,5,7.5
1,6,plank_seconds,4,"[35, 34, 33, 33]",10,135,40.5
2,6,pushups,4,"[16, 14, 13, 12]",8.29,55,55
2,6,squats,4,"[32, 30, 30, 29]",10,121,84.7
2,6,situps,4,"[8, 6, 5, 5]",7.14,24,36
2,6,plank_seconds,4,"[139, 138, 136, 136]",10,549,164.7
2,6,pushups,4,"[15, 14, 14, 12]",8.29,55,55
2,6,squats,4,"[33, 31, 31, 30]",10,125,87.5
2,6,situps,4,"[8, 6, 6, 5]",7.14,25,37.5
2,6,plank_seconds,4,"[139, 137, 136, 136]",10,548,164.4
3,6,pushups,4,"[5, 5, 3, 2]",8.39,15,15
3,6,squats,4,"[11, 11, 9, 8]",10,39,27.3
3,6,situps,4,"[3, 2, 1, 1]",7.19,7,10.5
3,6,plank_seconds,4,"[50, 48, 47, 46]",10,191,57.3
3,6,pushups,4,"[6, 5, 4, 3]",8.39,18,18
3,6,squats,4,"[11, 10, 9, 9]",10,39,27.3
3,6,situps,4,"[3, 2, 1, 1]",7.19,7,10.5
3,6,plank_seconds,4,"[50, 49, 47, 48]",10,194,58.2
3,6,pushups,4,"[6, 5, 4, 3]",8.39,18,18
3,6,squats,4,"[11, 10, 10, 9]",10,40,28
3,6,situps,4,"[2, 2, 1, 1]",7.19,6,9
3,6,plank_seconds,4,"[50, 49, 48, 47]",10,194,58.2
4,6,pushups,4,"[12, 11, 9, 10]",8.31,42,42
4,6,squats,4,"[23, 22, 22, 21]",10,88,61.6
4,6,situps,4,"[5, 5, 4, 2]",7.15,16,24
4,6,plank_seconds,4,"[104, 101, 101, 100]",10,406,121.8
4,6,pushups,4,"[12, 10, 9, 9]",8.31,40,40
4,6,squats,4,"[24, 23, 22, 20]",10,89,62.3
4,6,situps,4,"[5, 4, 3, 3]",7.15,15,22.5
4,6,plank_seconds,4,"[103, 103, 101, 100]",10,407,122.1
5,6,pushups,4,"[5, 4, 4, 3]",8.31,16,16
5,6,squats,4,"[11, 10, 9, 9]",10,39,27.3
5,6,situps,4,"[3, 1, 1, 1]",7.16,6,9
5,6,plank_seconds,4,"[50, 49, 48, 47]",10,194,58.2
5,6,pushups,4,"[6, 4, 3, 3]",8.31,16,16
5,6,squats,4,"[12, 11, 9, 9]",10,41,28.7
5,6,situps,4,"[2, 2, 1, 1]",7.16,6,9
5,6,plank_seconds,4,"[51, 49, 48, 47]",10,195,58.5
6,6,pushups,4,"[14, 13, 11, 11]",8.26,49,49
6,6,squats,4,"[29, 28, 26, 25]",10,108,75.6
6,6,situps,4,"[7, 5, 4, 4]",7.13,20,30
6,6,plank_seconds,4,"[123, 121, 121, 119]",10,484,145.2
6,6,pushups,4,"[14, 12, 11, 10]",8.26,47,47
6,6,squats,4,"[28, 27, 27, 25]",10,107,74.9
6,6,situps,4,"[7, 6, 4, 4]",7.13,21,31.5
6,6,plank_seconds,4,"[122, 121, 122, 119]",10,484,145.2
6,6,pushups,4,"[14, 13, 11, 10]",8.26,48,48
6,6,squats,4,"[28, 27, 25, 26]",10,106,74.2
6,6,situps,4,"[8, 6, 4, 3]",7.13,21,31.5
6,6,plank_seconds,4,"[122, 121, 121, 120]",10,484,145.2
7,6,pushups,4,"[6, 5, 4, 4]",8.19,19,19
7,6,squats,4,"[12, 13, 10, 9]",10,44,30.8
7,6,situps,4,"[3, 1, 1, 1]",7.09,6,9
7,6,plank_seconds,4,"[53, 53, 51, 51]",10,208,62.4
7,6,pushups,4,"[6, 5, 3, 3]",8.19,17,17
7,6,squats,4,"[12, 12, 11, 9]",10,44,30.8
7,6,situps,4,"[2, 1, 1, 1]",7.09,5,7.5
7,6,plank_seconds,4,"[53, 52, 51, 50]",10,206,61.8
7,6,pushups,4,"[5, 5, 3, 3]",8.19,16,16
7,6,squats,4,"[12, 12, 10, 10]",10,44,30.8
7,6,situps,4,"[3, 2, 1, 1]",7.09,7,10.5
7,6,plank_seconds,4,"[54, 52, 52, 50]",10,208,62.4
8,6,pushups,4,"[4, 4, 3, 2]",8.28,13,13
8,6,squats,4,"[9, 9, 7, 7]",10,32,22.4
8,6,situps,4,"[1, 1, 1, 1]",6.91,4,6
8,6,plank_seconds,4,"[43, 42, 40, 40]",10,165,49.5
8,6,pushups,4,"[4, 4, 1, 3]",8.28,12,12
8,6,squats,4,"[10, 8, 7, 7]",10,32,22.4
8,6,situps,4,"[1, 1, 1, 1]",6.91,4,6
8,6,plank_seconds,4,"[43, 42, 41, 40]",10,166,49.8
8,6,pushups,4,"[4, 4, 2, 1]",8.28,11,11
8,6,squats,4,"[10, 10, 7, 8]",10,35,24.5
8,6,situps,4,"[2, 1, 1, 1]",6.91,5,7.5
8,6,plank_seconds,4,"[42, 42, 40, 39]",10,163,48.9
9,6,pushups,4,"[15, 14, 14, 13]",8.34,56,56
9,6,squats,4,"[32, 30, 29, 29]",10,120,84
9,6,situps,4,"[8, 6, 6, 5]",7.17,25,37.5
9,6,plank_seconds,4,"[135, 134, 133, 132]",10,534,160.2
9,6,pushups,4,"[16, 15, 13, 13]",8.34,57,57
9,6,squats,4,"[31, 31, 30, 29]",10,121,84.7
9,6,situps,4,"[7, 7, 6, 4]",7.17,24,36
9,6,plank_seconds,4,"[137, 135, 133, 133]",10,538,161.4
10,6,pushups,4,"[3, 2, 1, 1]",8.04,7,7
10,6,squats,4,"[9, 8, 7, 6]",10,30,21
10,6,situps,4,"[1, 1, 1, 1]",7.02,4,6
10,6,plank_seconds,4,"[38, 37, 36, 36]",10,147,44.1
10,6,pushups,4,"[3, 2, 3, 1]",8.04,9,9
10,6,squats,4,"[7, 7, 6, 5]",10,25,17.5
10,6,situps,4,"[1, 1, 1, 1]",7.02,4,6
10,6,plank_seconds,4,"[38, 38, 36, 36]",10,148,44.4
10,6,pushups,4,"[4, 3, 1, 1]",8.04,9,9
10,6,squats,4,"[8, 7, 6, 7]",10,28,19.6
10,6,situps,4,"[1, 1, 1, 1]",7.02,4,6
10,6,plank_seconds,4,"[39, 38, 36, 35]",10,148,44.4
11,6,pushups,4,"[5, 3, 2, 1]",8.19,11,11
11,6,squats,4,"[9, 8, 8, 7]",10,32,22.4
11,6,situps,4,"[1, 1, 1, 1]",6.87,4,6
11,6,plank_seconds,4,"[45, 43, 43, 41]",10,172,51.6
11,6,pushups,4,"[5, 4, 3, 2]",8.19,14,14
11,6,squats,4,"[9, 9, 8, 6]",10,32,22.4
11,6,situps,4,"[1, 1, 1, 1]",6.87,4,6
11,6,plank_seconds,4,"[45, 44, 43, 41]",10,173,51.9
12,6,pushups,4,"[10, 10, 8, 8]",8.33,36,36
12,6,squats,4,"[21, 20, 20, 18]",10,79,55.3
12,6,situps,4,"[4, 4, 2, 1]",7.06,11,16.5
12,6,plank_seconds,4,"[94, 94, 92, 91]",10,371,111.3
12,6,pushups,4,"[11, 10, 7, 7]",8.33,35,35
12,6,squats,4,"[21, 20, 19, 18]",10,78,54.6
12,6,situps,4,"[4, 4, 3, 2]",7.06,13,19.5
12,6,plank_seconds,4,"[93, 92, 91, 90]",10,366,109.8
12,6,pushups,4,"[10, 9, 8, 8]",8.33,35,35
12,6,squats,4,"[21, 21, 20, 18]",10,80,56
12,6,situps,4,"[5, 3, 2, 2]",7.06,12,18
12,6,plank_seconds,4,"[94, 92, 91, 91]",10,368,110.4
13,6,pushups,4,"[3, 2, 1, 1]",8,7,7
13,6,squats,4,"[6, 5, 5, 3]",10,19,13.3
13,6,situps,4,"[1, 1, 1, 1]",6.67,4,6
13,6,plank_seconds,4,"[28, 28, 26, 26]",10,108,32.4
13,6,pushups,4,"[3, 2, 1, 1]",8,7,7
13,6,squats,4,"[6, 5, 4, 4]",10,19,13.3
13,6,situps,4,"[1, 1, 1, 1]",6.67,4,6
13,6,plank_seconds,4,"[28, 27, 27, 26]",10,108,32.4
14,6,pushups,4,"[9, 10, 8, 7]",8.31,34,34
14,6,squats,4,"[19, 18, 17, 17]",10,71,49.7
14,6,situps,4,"[5, 3, 2, 2]",7.15,12,18
14,6,plank_seconds,4,"[86, 85, 84, 82]",10,337,101.1
14,6,pushups,4,"[8, 9, 7, 7]",8.31,31,31
14,6,squats,4,"[20, 18, 18, 17]",10,73,51.1
14,6,situps,4,"[5, 4, 3, 1]",7.15,13,19.5
14,6,plank_seconds,4,"[85, 85, 84, 83]",10,337,101.1
15,6,pushups,4,"[4, 3, 1, 1]",7.81,9,9
15,6,squats,4,"[7, 5, 4, 3]",10,19,13.3
15,6,situps,4,"[1, 1, 1, 1]",6.6,4,6
15,6,plank_seconds,4,"[33, 32, 31, 29]",10,125,37.5
15,6,pushups,4,"[2, 1, 1, 1]",7.81,5,5
15,6,squats,4,"[5, 5, 4, 3]",10,17,11.9
15,6,situps,4,"[1, 1, 1, 1]",6.6,4,6
15,6,plank_seconds,4,"[32, 31, 32, 29]",10,124,37.2
15,6,pushups,4,"[3, 2, 1, 1]",7.81,7,7
15,6,squats,4,"[6, 6, 5, 4]",10,21,14.7
15,6,situps,4,"[1, 1, 1, 1]",6.6,4,6
15,6,plank_seconds,4,"[32, 31, 31, 29]",10,123,36.9
16,6,pushups,4,"[5, 3, 4, 2]",8.33,14,14
16,6,squats,4,"[9, 8, 7, 6]",10,30,21
16,6,situps,4,"[2, 1, 1, 1]",6.93,5,7.5
16,6,plank_seconds,4,"[41, 41, 39, 39]",10,160,48
16,6,pushups,4,"[4, 3, 1, 1]",8.33,9,9
16,6,squats,4,"[10, 8, 7, 7]",10,32,22.4
16,6,situps,4,"[1, 1, 1, 1]",6.93,4,6
16,6,plank_seconds,4,"[41, 41, 41, 39]",10,162,48.6
17,6,pushups,4,"[8, 6, 6, 5]",8.38,25,25
17,6,squats,4,"[14, 14, 14, 13]",10,55,38.5
17,6,situps,4,"[3, 2, 1, 1]",7.19,7,10.5
17,6,plank_seconds,4,"[68, 66, 66, 64]",10,264,79.2
17,6,pushups,4,"[8, 7, 6, 4]",8.38,25,25
17,6,squats,4,"[16, 15, 13, 12]",10,56,39.2
17,6,situps,4,"[4, 3, 2, 1]",7.19,10,15
17,6,plank_seconds,4,"[67, 65, 64, 63]",10,259,77.7
17,6,pushups,4,"[9, 7, 5, 5]",8.38,26,26
17,6,squats,4,"[16, 14, 14, 12]",10,56,39.2
17,6,situps,4,"[3, 1, 1, 1]",7.19,6,9
17,6,plank_seconds,4,"[67, 66, 65, 63]",10,261,78.3
18,6,pushups,4,"[9, 7, 6, 6]",8.31,28,28
18,6,squats,4,"[18, 17, 16, 15]",10,66,46.2
18,6,situps,4,"[3, 2, 2, 1]",7.03,8,12
18,6,plank_seconds,4,"[77, 75, 76, 73]",10,301,90.3
18,6,pushups,4,"[8, 8, 6, 6]",8.31,28,28
18,6,squats,4,"[18, 17, 15, 14]",10,64,44.8
18,6,situps,4,"[4, 3, 3, 1]",7.03,11,16.5
18,6,plank_seconds,4,"[76, 75, 74, 73]",10,298,89.4
19,6,pushups,4,"[3, 1, 1, 1]",8.23,6,6
19,6,squats,4,"[6, 5, 4, 3]",10,18,12.6
19,6,situps,4,"[1, 1, 1, 1]",6.74,4,6
19,6,plank_seconds,4,"[24, 24, 23, 22]",10,93,27.9
19,6,pushups,4,"[2, 2, 1, 1]",8.23,6,6
19,6,squats,4,"[6, 5, 4, 3]",10,18,12.6
19,6,situps,4,"[1, 1, 1, 1]",6.74,4,6
19,6,plank_seconds,4,"[25, 25, 23, 23]",10,96,28.8
20,6,pushups,4,"[2, 2, 1, 1]",8.17,6,6
20,6,squats,4,"[6, 4, 4, 3]",10,17,11.9
20,6,situps,4,"[1, 1, 1, 1]",6.72,4,6
20,6,plank_seconds,4,"[28, 25, 24, 23]",10,100,30
20,6,pushups,4,"[2, 2, 1, 1]",8.17,6,6
20,6,squats,4,"[5, 5, 3, 3]",10,16,11.2
20,6,situps,4,"[1, 1, 1, 1]",6.72,4,6
20,6,plank_seconds,4,"[26, 25, 25, 23]",10,99,29.7
20,6,pushups,4,"[3, 1, 1, 1]",8.17,6,6
20,6,squats,4,"[5, 4, 3, 3]",10,15,10.5
20,6,situps,4,"[1, 1, 1, 1]",6.72,4,6
20,6,plank_seconds,4,"[26, 26, 24, 24]",10,100,30
21,6,pushups,4,"[8, 8, 6, 6]",8.19,28,28
21,6,squats,4,"[20, 17, 17, 15]",10,69,48.3
21,6,situps,4,"[4, 2, 1, 1]",6.97,8,12
21,6,plank_seconds,4,"[82, 81, 80, 78]",10,321,96.3
21,6,pushups,4,"[9, 7, 5, 6]",8.19,27,27
21,6,squats,4,"[18, 18, 16, 16]",10,68,47.6
21,6,situps,4,"[4, 2, 1, 1]",6.97,8,12
21,6,plank_seconds,4,"[82, 80, 79, 79]",10,320,96
21,6,pushups,4,"[8, 8, 6, 7]",8.19,29,29
21,6,squats,4,"[18, 17, 16, 16]",10,67,46.9
21,6,situps,4,"[3, 3, 2, 1]",6.97,9,13.5
21,6,plank_seconds,4,"[81, 81, 79, 79]",10,320,96
22,6,pushups,4,"[5, 4, 3, 3]",8.4,15,15
22,6,squats,4,"[12, 11, 9, 9]",10,41,28.7
22,6,situps,4,"[4, 1, 1, 1]",7.2,7,10.5
22,6,plank_seconds,4,"[49, 48, 48, 46]",10,191,57.3
22,6,pushups,4,"[5, 5, 4, 3]",8.4,17,17
22,6,squats,4,"[12, 11, 9, 9]",10,41,28.7
22,6,situps,4,"[2, 2, 1, 1]",7.2,6,9
22,6,plank_seconds,4,"[49, 49, 47, 46]",10,191,57.3
22,6,pushups,4,"[5, 4, 3, 3]",8.4,15,15
22,6,squats,4,"[12, 10, 9, 8]",10,39,27.3
22,6,situps,4,"[3, 2, 1, 1]",7.2,7,10.5
22,6,plank_seconds,4,"[50, 49, 48, 47]",10,194,58.2
23,6,pushups,4,"[6, 5, 4, 4]",8.38,19,19
23,6,squats,4,"[14, 13, 12, 10]",10,49,34.3
23,6,situps,4,"[2, 1, 1, 1]",7.02,5,7.5
23,6,plank_seconds,4,"[58, 57, 56, 54]",10,225,67.5
23,6,pushups,4,"[8, 5, 5, 3]",8.38,21,21
23,6,squats,4,"[14, 13, 12, 9]",10,48,33.6
23,6,situps,4,"[3, 2, 1, 1]",7.02,7,10.5
23,6,plank_seconds,4,"[57, 56, 56, 55]",10,224,67.2
23,6,pushups,4,"[7, 5, 5, 4]",8.38,21,21
23,6,squats,4,"[13, 11, 12, 11]",10,47,32.9
23,6,situps,4,"[2, 1, 1, 1]",7.02,5,7.5
23,6,plank_seconds,4,"[58, 57, 54, 54]",10,223,66.9
24,6,pushups,4,"[4, 2, 2, 1]",8.05,9,9
24,6,squats,4,"[8, 7, 6, 6]",10,27,18.9
24,6,situps,4,"[1, 1, 1, 1]",7.03,4,6
24,6,plank_seconds,4,"[39, 37, 36, 35]",10,147,44.1
24,6,pushups,4,"[3, 3, 1, 1]",8.05,8,8
24,6,squats,4,"[8, 8, 7, 5]",10,28,19.6
24,6,situps,4,"[1, 1, 1, 1]",7.03,4,6
24,6,plank_seconds,4,"[38, 37, 35, 35]",10,145,43.5
24,6,pushups,4,"[3, 3, 2, 1]",8.05,9,9
24,6,squats,4,"[8, 8, 7, 5]",10,28,19.6
24,6,situps,4,"[1, 1, 1, 1]",7.03,4,6
24,6,plank_seconds,4,"[37, 36, 36, 34]",10,143,42.9
25,6,pushups,4,"[8, 8, 6, 6]",8.29,28,28
25,6,squats,4,"[18, 17, 15, 13]",10,63,44.1
25,6,situps,4,"[3, 3, 1, 1]",7.02,8,12
25,6,plank_seconds,4,"[78, 77, 75, 75]",10,305,91.5
25,6,pushups,4,"[8, 7, 7, 6]",8.29,28,28
25,6,squats,4,"[18, 18, 15, 15]",10,66,46.2
25,6,situps,4,"[4, 2, 2, 1]",7.02,9,13.5
25,6,plank_seconds,4,"[77, 77, 76, 75]",10,305,91.5
25,6,pushups,4,"[9, 7, 7, 5]",8.29,28,28
25,6,squats,4,"[18, 17, 16, 15]",10,66,46.2
25,6,situps,4,"[3, 2, 2, 1]",7.02,8,12
25,6,plank_seconds,4,"[78, 77, 76, 74]",10,305,91.5
26,6,pushups,4,"[7, 5, 4, 3]",8.34,19,19
26,6,squats,4,"[12, 10, 9, 9]",10,40,28
26,6,situps,4,"[4, 1, 1, 1]",7.17,7,10.5
26,6,plank_seconds,4,"[51, 49, 48, 48]",10,196,58.8
26,6,pushups,4,"[6, 5, 4, 3]",8.34,18,18
26,6,squats,4,"[12, 10, 9, 8]",10,39,27.3
26,6,situps,4,"[2, 1, 1, 1]",7.17,5,7.5
26,6,plank_seconds,4,"[51, 50, 49, 47]",10,197,59.1
26,6,pushups,4,"[5, 5, 4, 3]",8.34,17,17
26,6,squats,4,"[11, 10, 11, 9]",10,41,28.7
26,6,situps,4,"[3, 1, 1, 1]",7.17,6,9
26,6,plank_seconds,4,"[51, 49, 48, 47]",10,195,58.5
27,6,pushups,4,"[7, 7, 5, 4]",8.22,23,23
27,6,squats,4,"[17, 16, 15, 15]",10,63,44.1
27,6,situps,4,"[3, 2, 1, 1]",7.11,7,10.5
27,6,plank_seconds,4,"[71, 71, 70, 69]",10,281,84.3
27,6,pushups,4,"[7, 6, 6, 4]",8.22,23,23
27,6,squats,4,"[17, 16, 15, 14]",10,62,43.4
27,6,situps,4,"[3, 2, 2, 1]",7.11,8,12
27,6,plank_seconds,4,"[71, 71, 70, 69]",10,281,84.3
27,6,pushups,4,"[8, 6, 6, 4]",8.22,24,24
27,6,squats,4,"[17, 16, 14, 13]",10,60,42
27,6,situps,4,"[4, 3, 1, 1]",7.11,9,13.5
27,6,plank_seconds,4,"[72, 71, 69, 68]",10,280,84
28,6,pushups,4,"[4, 2, 2, 1]",7.96,9,9
28,6,squats,4,"[7, 7, 7, 5]",10,26,18.2
28,6,situps,4,"[1, 1, 1, 1]",6.98,4,6
28,6,plank_seconds,4,"[40, 39, 37, 36]",10,152,45.6
28,6,pushups,4,"[4, 3, 2, 1]",7.96,10,10
28,6,squats,4,"[8, 7, 7, 6]",10,28,19.6
28,6,situps,4,"[2, 1, 1, 1]",6.98,5,7.5
28,6,plank_seconds,4,"[40, 39, 37, 37]",10,153,45.9
28,6,pushups,4,"[4, 3, 2, 1]",7.96,10,10
28,6,squats,4,"[9, 7, 7, 5]",10,28,19.6
28,6,situps,4,"[1, 1, 1, 1]",6.98,4,6
28,6,plank_seconds,4,"[39, 38, 37, 37]",10,151,45.3
29,6,pushups,4,"[3, 2, 1, 1]",8.12,7,7
29,6,squats,4,"[9, 7, 7, 5]",10,28,19.6
29,6,situps,4,"[1, 1, 1, 1]",7.06,4,6
29,6,plank_seconds,4,"[37, 35, 35, 34]",10,141,42.3
29,6,pushups,4,"[3, 2, 1, 1]",8.12,7,7
29,6,squats,4,"[8, 8, 7, 5]",10,28,19.6
29,6,situps,4,"[1, 1, 1, 1]",7.06,4,6
29,6,plank_seconds,4,"[36, 36, 35, 34]",10,141,42.3
29,6,pushups,4,"[3, 3, 1, 1]",8.12,8,8
29,6,squats,4,"[9, 7, 6, 6]",10,28,19.6
29,6,situps,4,"[1, 1, 1, 1]",7.06,4,6
29,6,plank_seconds,4,"[36, 34, 34, 34]",10,138,41.4
0,7,pushups,4,"[5, 4, 3, 1]",8.05,13,13
0,7,squats,4,"[10, 9, 8, 8]",10,35,24.5
0,7,situps,4,"[1, 1, 1, 1]",6.82,4,6
0,7,plank_seconds,4,"[48, 47, 45, 45]",10,185,55.5
0,7,pushups,4,"[4, 4, 2, 2]",8.05,12,12
0,7,squats,4,"[10, 9, 9, 7]",10,35,24.5
0,7,situps,4,"[2, 1, 1, 1]",6.82,5,7.5
0,7,plank_seconds,4,"[47, 47, 45, 45]",10,184,55.2
1,7,pushups,4,"[3, 2, 2, 1]",8.19,8,8
1,7,squats,4,"[8, 6, 5, 4]",10,23,16.1
1,7,situps,4,"[2, 1, 1, 1]",7.1,5,7.5
1,7,plank_seconds,4,"[36, 34, 34, 33]",10,137,41.1
1,7,pushups,4,"[3, 3, 1, 1]",8.19,8,8
1,7,squats,4,"[9, 7, 5, 5]",10,26,18.2
1,7,situps,4,"[2, 1, 1, 1]",7.1,5,7.5
1,7,plank_seconds,4,"[35, 34, 34, 33]",10,136,40.8
1,7,pushups,4,"[4, 3, 1, 1]",8.19,9,9
1,7,squats,4,"[7, 6, 6, 4]",10,23,16.1
1,7,situps,4,"[1, 1, 1, 1]",7.1,4,6
1,7,plank_seconds,4,"[35, 35, 33, 33]",10,136,40.8
